Price,Metro station,Minutes to metro,Number of rooms,Area,Floor,Number of floors,Renovation
56000000.0,Динамо,7.0,5.0,95.0,15.0,18,Designer
83999000.0,Минская,28.0,5.0,135.0,7.0,14,Without renovation
159500000.0,Тверская,9.0,5.0,190.2,6.0,6,Designer
55000000.0,Тульская,18.0,5.0,142.0,13.0,13,Without renovation
90000000.0,Шелепиха,12.0,5.0,158.0,30.0,37,Without renovation
145000000.0,Минская,13.0,5.0,161.0,36.0,44,Designer
145000000.0,Ломоносовский проспект,13.0,5.0,216.6,20.0,38,Designer
149000000.0,Кропоткинская,3.0,5.0,220.0,3.0,5,European-style renovation
68000000.0,Чистые пруды,8.0,5.0,136.0,2.0,6,European-style renovation
77000000.0,Полежаевская,8.0,5.0,133.0,23.0,24,Designer
203500000.0,Смоленская,8.0,5.0,185.0,7.0,7,Without renovation
260000000.0,Кропоткинская,10.0,5.0,230.0,7.0,7,Designer
400000000.0,Спортивная,8.0,5.0,201.6,1.0,7,Designer
180000000.0,Смоленская,9.0,5.0,235.8,12.0,13,Without renovation
382500000.0,Театральная,5.0,5.0,296.0,7.0,7,Without renovation
93000000.0,Шелепиха,15.0,5.0,173.0,23.0,24,Designer
90000000.0,Шелепиха,15.0,5.0,173.0,23.0,24,Designer
123490000.0,Улица 1905 года,12.0,5.0,182.0,7.0,16,Designer
250000000.0,Кропоткинская,5.0,5.0,282.0,2.0,6,Designer
271700000.0,Фрунзенская,8.0,5.0,209.0,16.0,18,Without renovation
57500000.0,Аэропорт,12.0,5.0,150.0,27.0,34,Designer
64999000.0,Новослободская,11.0,5.0,150.0,2.0,6,European-style renovation
90000000.0,Проспект Вернадского,15.0,5.0,206.0,8.0,30,Designer
137200000.0,Калужская,12.0,5.0,280.0,21.0,35,Designer
149000000.0,Арбатская,6.0,5.0,242.0,6.0,7,Designer
250000000.0,Кропоткинская,5.0,5.0,282.0,2.0,6,Without renovation
295554000.0,Ломоносовский проспект,4.0,5.0,191.0,8.0,9,Designer
61488700.0,Минская,28.0,5.0,136.0,2.0,14,Without renovation
100899000.0,Минская,28.0,5.0,137.0,8.0,12,Without renovation
120000000.0,Академическая,10.0,5.0,150.0,20.0,22,Cosmetic
275000000.0,Белорусская,12.0,5.0,245.0,14.0,18,Designer
297000000.0,Ломоносовский проспект,4.0,5.0,238.2,3.0,12,Without renovation
359999965.0,Третьяковская,9.0,5.0,188.4,6.0,6,Designer
56988700.0,Аминьевская,5.0,5.0,134.0,10.0,25,Without renovation
82000000.0,Маяковская,4.0,5.0,129.0,5.0,8,Designer
89000000.0,Пушкинская,6.0,5.0,189.0,3.0,5,Cosmetic
124990000.0,Улица 1905 года,11.0,5.0,183.0,6.0,17,Without renovation
204120000.0,Ломоносовский проспект,4.0,5.0,170.1,6.0,12,Without renovation
295554000.0,Ломоносовский проспект,4.0,5.0,191.0,8.0,9,Without renovation
71999000.0,Профсоюзная,12.0,5.0,200.0,25.0,28,European-style renovation
89000000.0,Чеховская,6.0,5.0,188.0,3.0,5,Designer
170000000.0,Деловой центр,2.0,5.0,190.4,44.0,73,Designer
240680000.0,Минская,13.0,5.0,206.3,3.0,6,Without renovation
48000000.0,Новокузнецкая,5.0,5.0,120.0,2.0,4,European-style renovation
77000000.0,Крылатское,10.0,5.0,208.6,8.0,23,Designer
94000000.0,ЦСКА,13.0,5.0,225.0,22.0,23,Designer
119000000.0,Третьяковская,2.0,5.0,170.0,4.0,6,European-style renovation
125000000.0,Кропоткинская,5.0,5.0,175.0,4.0,5,Designer
160000000.0,Славянский бульвар,11.0,5.0,288.0,29.0,31,European-style renovation
180000000.0,Парк культуры,7.0,5.0,238.4,2.0,4,European-style renovation
180000000.0,Новослободская,8.0,5.0,198.8,4.0,10,Without renovation
243000000.0,Новокузнецкая,3.0,5.0,289.0,9.0,10,Without renovation
271000000.0,Фрунзенская,12.0,5.0,208.0,16.0,16,Without renovation
325000000.0,Александровский сад,7.0,5.0,305.0,2.0,7,Designer
341000000.0,Спортивная,7.0,5.0,227.0,6.0,12,Without renovation
54900000.0,Чистые пруды,15.0,5.0,125.0,3.0,3,European-style renovation
69000000.0,Кутузовская,4.0,5.0,136.0,4.0,9,Designer
99844800.0,Павелецкая,6.0,5.0,190.0,13.0,14,Without renovation
179000000.0,Новослободская,8.0,5.0,200.0,4.0,13,Without renovation
242970000.0,Новокузнецкая,3.0,5.0,289.0,9.0,10,Without renovation
120000000.0,Пушкинская,5.0,5.0,192.3,2.0,6,Designer
400000000.0,Спортивная,8.0,5.0,200.8,1.0,9,Designer
450000000.0,Пушкинская,12.0,5.0,260.0,6.0,9,Designer
60000000.0,Александровский сад,9.0,5.0,135.0,2.0,7,Cosmetic
180000000.0,Новослободская,8.0,5.0,198.8,4.0,10,Designer
330000000.0,Фрунзенская,16.0,5.0,202.0,5.0,9,Designer
360000000.0,Минская,29.0,5.0,297.5,28.0,52,Designer
400000000.0,Спортивная,6.0,5.0,202.0,1.0,7,Designer
105000000.0,Серпуховская,11.0,5.0,229.0,5.0,23,Without renovation
118500000.0,Славянский бульвар,29.0,5.0,212.0,27.0,30,Designer
125000000.0,Октябрьское поле,8.0,5.0,234.7,2.0,3,Without renovation
150000000.0,Октябрьское поле,8.0,5.0,243.6,3.0,3,Without renovation
155000000.0,Чистые пруды,6.0,5.0,200.0,3.0,6,Designer
351500000.0,Минская,10.0,5.0,370.0,5.0,6,Without renovation
76000000.0,Динамо,6.0,5.0,192.5,7.0,11,Without renovation
89989000.0,Октябрьское поле,5.0,5.0,317.7,25.0,27,Without renovation
92000000.0,Крылатское,4.0,5.0,226.2,7.0,10,Designer
98500000.0,Курская,4.0,5.0,153.0,4.0,4,Designer
100000000.0,Ломоносовский проспект,17.0,5.0,145.0,25.0,42,Designer
115000000.0,Славянский бульвар,11.0,5.0,212.0,27.0,31,European-style renovation
142000000.0,Кропоткинская,11.0,5.0,184.0,4.0,5,Designer
145000000.0,Раменки,12.0,5.0,196.0,11.0,21,Designer
157300000.0,Маяковская,9.0,5.0,250.5,3.0,8,Designer
160000000.0,Белорусская,8.0,5.0,180.0,16.0,24,Without renovation
176000000.0,Улица 1905 года,7.0,5.0,190.0,10.0,21,Designer
195000000.0,Улица 1905 года,7.0,5.0,184.0,17.0,21,Designer
199000000.0,Арбатская,6.0,5.0,177.0,3.0,7,European-style renovation
200000000.0,Тушинская,14.0,5.0,317.7,5.0,5,Designer
218000000.0,Боровицкая,6.0,5.0,320.0,4.0,4,Designer
242000000.0,Арбатская,6.0,5.0,190.0,5.0,7,Designer
271000000.0,Спортивная,8.0,5.0,209.0,16.0,16,Without renovation
295500000.0,Кропоткинская,6.0,5.0,193.0,2.0,6,Designer
53000000.0,Коломенская,18.0,5.0,183.5,12.0,14,European-style renovation
61488700.0,Минская,5.0,5.0,136.0,2.0,14,Without renovation
110000000.0,Технопарк,9.0,5.0,187.2,16.0,17,Without renovation
140000000.0,Смоленская,4.0,5.0,201.0,3.0,5,European-style renovation
140000000.0,Кропоткинская,10.0,5.0,181.4,4.0,5,European-style renovation
154000000.0,Полянка,6.0,5.0,229.0,8.0,9,Designer
180000000.0,Минская,14.0,5.0,178.0,6.0,8,Without renovation
195000000.0,Минская,10.0,5.0,232.0,4.0,7,Designer
199000000.0,Арбатская,6.0,5.0,177.0,3.0,7,European-style renovation
62000000.0,Минская,5.0,5.0,136.0,2.0,14,Without renovation
69000000.0,Раменки,2.0,5.0,198.9,10.0,19,European-style renovation
128000000.0,Маяковская,3.0,5.0,229.0,7.0,8,Designer
130000000.0,Кропоткинская,5.0,5.0,172.0,4.0,5,European-style renovation
130000000.0,Ломоносовский проспект,16.0,5.0,370.0,21.0,21,Designer
150000000.0,Новослободская,1.0,5.0,350.0,17.0,17,European-style renovation
230000000.0,Маяковская,11.0,5.0,196.8,5.0,6,Designer
243000000.0,Новокузнецкая,3.0,5.0,288.8,9.0,11,Without renovation
250000000.0,Парк культуры,7.0,5.0,245.0,3.0,4,European-style renovation
264600000.0,Деловой центр,1.0,5.0,270.0,92.0,95,Designer
270000000.0,Кропоткинская,10.0,5.0,310.9,1.0,5,European-style renovation
275000000.0,Белорусская,12.0,5.0,245.0,14.0,18,Without renovation
296400000.0,Спортивная,7.0,5.0,228.0,6.0,12,Without renovation
116000000.0,Рабочий Посёлок,8.0,5.0,273.0,14.0,17,European-style renovation
158000000.0,Белорусская,8.0,5.0,180.0,16.0,24,Without renovation
185000000.0,Киевская,7.0,5.0,180.0,7.0,9,Designer
38500000.0,Бульвар Дмитрия Донского,11.0,5.0,161.5,9.0,10,Designer
120000000.0,Аминьевская,6.0,5.0,170.0,19.0,25,Without renovation
125000000.0,Кропоткинская,5.0,5.0,170.0,4.0,5,Designer
155000000.0,Чистые пруды,6.0,5.0,200.0,3.0,6,Designer
194700000.0,Фрунзенская,8.0,5.0,204.7,10.0,13,Without renovation
299000000.0,Смоленская,15.0,5.0,313.0,2.0,7,Designer
40900000.0,Спартак,3.0,5.0,142.0,12.0,22,Without renovation
63790000.0,Менделеевская,3.0,5.0,217.0,5.0,7,Cosmetic
68900000.0,Молодежная,12.0,5.0,160.0,21.0,22,Without renovation
71000000.0,Кунцевская,9.0,5.0,232.5,11.0,13,Without renovation
74500000.0,Аэропорт,5.0,5.0,180.8,9.0,19,Designer
200000000.0,Улица 1905 года,12.0,6.0,250.8,34.0,44,Designer
350000000.0,Спортивная,9.0,6.0,305.0,2.0,5,Designer
340000000.0,Спортивная,9.0,6.0,315.0,2.0,6,Designer
350000000.0,Спортивная,8.0,6.0,305.0,2.0,5,Designer
400000000.0,Арбатская,7.0,6.0,192.7,6.0,8,Designer
125000000.0,Ростокино,11.0,6.0,260.0,35.0,38,Designer
210000000.0,Деловой центр,15.0,6.0,225.0,14.0,20,Without renovation
380000000.0,Ломоносовский проспект,4.0,6.0,303.8,3.0,12,Designer
89000000.0,Минская,6.0,6.0,233.0,3.0,22,Without renovation
115000000.0,Деловой центр,4.0,6.0,189.0,40.0,90,Designer
220000000.0,Чистые пруды,7.0,6.0,315.0,5.0,6,European-style renovation
129900000.0,Сокол,10.0,6.0,235.0,2.0,5,European-style renovation
200000000.0,Славянский бульвар,26.0,6.0,385.0,1.0,1,Without renovation
350000000.0,Новослободская,7.0,6.0,357.2,4.0,4,Without renovation
130000000.0,Ломоносовский проспект,4.0,6.0,180.0,28.0,53,Designer
200000000.0,Матвеевская,18.0,6.0,386.0,1.0,1,Without renovation
99000000.0,Чистые пруды,5.0,6.0,207.0,2.0,5,European-style renovation
117000000.0,Октябрьское поле,8.0,6.0,243.0,9.0,21,Designer
125000000.0,Улица 1905 года,11.0,6.0,182.25,6.0,17,Designer
156750000.0,Сокол,15.0,6.0,284.0,1.0,5,European-style renovation
200000000.0,Минская,7.0,6.0,385.0,1.0,3,Without renovation
215000000.0,Университет,5.0,6.0,245.0,16.0,17,European-style renovation
270250000.0,Спортивная,9.0,6.0,208.9,16.0,16,Without renovation
320000000.0,Маяковская,10.0,6.0,300.0,6.0,9,Designer
52000000.0,Кунцевская,12.0,6.0,229.7,4.0,15,Without renovation
148900000.0,Щукинская,7.0,6.0,200.0,20.0,22,Without renovation
380000000.0,Ломоносовский проспект,4.0,6.0,303.8,3.0,9,Without renovation
72157940.0,Стрешнево,11.0,6.0,172.9,27.0,27,Without renovation
91000000.0,Октябрьское поле,5.0,6.0,203.6,7.0,20,Designer
180000000.0,Кропоткинская,3.0,6.0,330.0,7.0,7,Designer
89000000.0,Пушкинская,6.0,6.0,189.0,3.0,5,Without renovation
124490000.0,Улица 1905 года,9.0,6.0,184.0,6.0,17,Designer
180000000.0,Кропоткинская,3.0,6.0,332.4,7.0,7,Designer
250000000.0,Кропоткинская,5.0,6.0,282.0,2.0,6,European-style renovation
297000000.0,Ломоносовский проспект,4.0,6.0,239.0,3.0,8,Without renovation
380000000.0,Ломоносовский проспект,4.0,6.0,304.0,3.0,8,Without renovation
65000000.0,Речной вокзал,6.0,6.0,227.0,17.0,17,Designer
129375000.0,Шаболовская,10.0,6.0,287.5,22.0,29,Designer
308000000.0,Фрунзенская,5.0,6.0,310.0,4.0,20,Designer
46500000.0,Нагорная,13.0,6.0,187.0,9.0,9,Without renovation
192000000.0,Парк Победы,7.0,6.0,320.0,3.0,48,Designer
268940000.0,Давыдково,27.0,6.0,384.2,1.0,3,Designer
435000000.0,Маяковская,6.0,6.0,300.0,7.0,12,Designer
450000000.0,Фрунзенская,10.0,6.0,338.4,10.0,15,Without renovation
65000000.0,Рабочий Посёлок,13.0,6.0,232.0,24.0,24,Without renovation
73000000.0,Хорошево,7.0,6.0,208.0,10.0,19,Designer
230000000.0,Шаболовская,12.0,6.0,230.0,17.0,17,Designer
330000000.0,Октябрьское поле,8.0,6.0,353.0,3.0,3,Designer
88000000.0,Алексеевская,11.0,6.0,181.7,15.0,15,Without renovation
110000000.0,Технопарк,19.0,6.0,184.0,12.0,13,Designer
142450000.0,Баррикадная,8.0,6.0,259.3,7.0,7,Designer
143000000.0,Аэропорт,10.0,6.0,180.0,14.0,22,Designer
155000000.0,Выставочная,19.0,6.0,235.0,15.0,20,Without renovation
200000000.0,Аминьевская,6.0,6.0,385.0,1.0,25,Without renovation
211800000.0,Народное Ополчение,5.0,6.0,353.0,1.0,3,Designer
230000000.0,Шаболовская,12.0,6.0,229.3,17.0,17,Designer
356250000.0,Минская,14.0,6.0,375.0,5.0,6,Designer
320000000.0,Маяковская,10.0,6.0,300.0,6.0,10,European-style renovation
125000000.0,Китай-город,4.0,6.0,240.0,5.0,6,Designer
160000000.0,Кузнецкий мост,3.0,6.0,326.0,4.0,5,European-style renovation
399000000.0,Смоленская,8.0,6.0,348.0,7.0,7,Without renovation
440000000.0,Спортивная,9.0,6.0,387.0,4.0,5,Designer
82000000.0,Парк культуры,8.0,6.0,176.0,2.0,6,Cosmetic
85000000.0,Филёвский парк,3.0,6.0,269.0,16.0,17,European-style renovation
128990000.0,Смоленская,9.0,6.0,350.0,4.0,4,Designer
130000000.0,ЗИЛ,14.0,6.0,222.0,1.0,3,Without renovation
143165000.0,Смоленская,7.0,6.0,260.3,3.0,13,Without renovation
210000000.0,Полежаевская,7.0,6.0,375.0,13.0,25,Designer
350000000.0,Фрунзенская,3.0,6.0,305.0,2.0,6,Designer
417450000.0,Минская,13.0,6.0,379.5,5.0,6,Without renovation
450000000.0,Спортивная,9.0,6.0,355.0,3.0,5,Designer
300000000.0,Новослободская,8.0,6.0,298.0,6.0,10,Designer
380000000.0,Ломоносовский проспект,4.0,6.0,303.0,3.0,12,Without renovation
82000000.0,Кропоткинская,13.0,6.0,176.0,2.0,6,Without renovation
90000000.0,Октябрьское поле,5.0,6.0,317.7,26.0,27,Without renovation
129000000.0,Смоленская,9.0,6.0,350.0,4.0,5,Designer
296000000.0,Ломоносовский проспект,4.0,6.0,237.0,3.0,12,Without renovation
350000000.0,Спортивная,9.0,6.0,305.0,2.0,5,Designer
35000000.0,Тушинская,6.0,6.0,88.2,12.0,17,Without renovation
99000000.0,Раменки,2.0,6.0,319.0,18.0,19,Designer
100000000.0,Молодежная,14.0,6.0,340.0,21.0,21,Without renovation
129000000.0,Смоленская,9.0,6.0,336.4,4.0,4,Designer
140000000.0,Полянка,6.0,6.0,327.5,1.0,2,Without renovation
150000000.0,Новослободская,2.0,6.0,350.0,17.0,17,Designer
186000000.0,Китай-город,6.0,6.0,336.4,4.0,4,Cosmetic
230000000.0,Чеховская,4.0,6.0,321.7,5.0,5,Designer
38900000.0,Маяковская,4.0,6.0,103.2,3.0,6,Cosmetic
61999999.0,Серпуховская,15.0,6.0,138.0,33.0,46,Without renovation
63000000.0,Раменки,2.0,6.0,185.6,15.0,23,Designer
67500000.0,Народное Ополчение,3.0,6.0,280.0,15.0,16,European-style renovation
67000000.0,Менделеевская,14.0,6.0,161.5,4.0,6,Designer
79000000.0,Минская,18.0,6.0,255.2,21.0,22,Without renovation
85000000.0,Пушкинская,3.0,6.0,272.4,5.0,6,Without renovation
85000000.0,Раменки,9.0,6.0,130.0,13.0,21,Designer
99000000.0,Сретенский бульвар,5.0,6.0,207.0,2.0,5,Cosmetic
99000000.0,Ломоносовский проспект,17.0,6.0,345.0,17.0,18,Designer
104000000.0,Комсомольская,9.0,6.0,161.0,22.0,28,Without renovation
106140000.0,Полежаевская,8.0,6.0,183.0,23.0,24,Without renovation
120000000.0,Дмитровская,1.0,6.0,154.0,58.0,59,Designer
129000000.0,Смоленская,8.0,6.0,336.4,4.0,4,Designer
130000000.0,Ломоносовский проспект,19.0,6.0,272.5,21.0,22,Designer
146000000.0,Проспект Вернадского,17.0,6.0,300.0,8.0,8,Designer
155000000.0,Чистые пруды,5.0,6.0,261.0,3.0,6,Designer
177000000.0,Чистые пруды,5.0,6.0,300.0,3.0,5,European-style renovation
185000000.0,Ленинский проспект,20.0,6.0,271.0,17.0,17,Without renovation
199000000.0,Менделеевская,6.0,6.0,320.0,3.0,20,Designer
225000000.0,Парк культуры,7.0,6.0,331.6,8.0,8,Designer
225000000.0,Цветной бульвар,5.0,6.0,280.0,6.0,7,Cosmetic
230000000.0,Арбатская,11.0,6.0,304.0,4.0,5,Without renovation
236565000.0,Полянка,3.0,6.0,225.3,2.0,8,Without renovation
270000000.0,Кропоткинская,10.0,6.0,310.9,2.0,3,Designer
280000000.0,Ломоносовский проспект,15.0,6.0,388.0,11.0,17,Designer
289000000.0,Кропоткинская,10.0,6.0,301.5,2.0,3,Designer
306100000.0,Спортивная,7.0,6.0,235.5,5.0,12,Without renovation
319900000.0,Новослободская,8.0,6.0,300.0,6.0,10,European-style renovation
325000000.0,Деловой центр,2.0,6.0,355.0,82.0,95,Without renovation
341000000.0,Спортивная,7.0,6.0,227.82,3.0,12,Without renovation
125000000.0,Аэропорт,12.0,0.0,135.3,37.0,37,Without renovation
119000000.0,Белорусская,6.0,0.0,277.0,4.0,6,Without renovation
42000000.0,Белорусская,5.0,0.0,91.0,5.0,6,Without renovation
24500000.0,Ростокино,11.0,0.0,100.0,8.0,38,Without renovation
16300000.0,Народное Ополчение,19.0,0.0,37.3,2.0,28,Without renovation
